day,houseID,infectedHumans,x,y,has_ITN
8,73,10,14.19,26.72,1
8,74,11,98.85,93.97,0
8,75,46,71.02,68.24,0
8,76,9,4.19,92.51,0
8,77,35,16.74,97.33,0
8,78,11,14.16,77.69,1
8,79,11,13.38,53.48,0
8,80,5,55.93,76.33,0
8,81,19,53.96,25.75,1
8,82,14,22.48,52.28,1
8,83,29,34.92,66.47,0
8,84,42,68.25,65.32,0
8,85,21,56.90,36.35,1
8,86,21,27.84,40.54,1
8,87,12,27.03,57.28,1
8,88,14,13.88,71.45,1
8,89,13,19.73,84.82,1
8,90,11,97.72,40.75,1
8,91,18,87.06,94.71,1
8,92,15,44.86,17.19,1
8,93,35,95.68,52.11,0
8,94,13,73.21,20.36,1
8,95,25,44.71,77.25,0
8,96,11,84.45,5.10,1
8,97,10,16.70,32.13,0
8,98,9,46.29,46.01,1
8,99,17,53.56,65.74,1
9,0,8,67.90,83.54,1
9,1,9,26.24,29.21,0
9,2,11,92.49,52.86,1
9,3,15,59.45,53.50,1
9,4,59,78.29,37.25,0
9,5,15,43.59,67.12,0
9,6,14,61.11,18.73,1
9,7,11,24.90,31.74,1
9,8,12,62.61,95.70,1
9,9,13,43.17,29.69,1
9,10,12,57.43,97.59,1
9,11,24,99.07,23.83,1
9,12,12,91.48,16.32,1
9,13,18,40.17,75.77,0
9,14,13,1.39,54.06,1
9,15,39,82.90,97.65,0
9,16,15,80.36,58.77,0
9,17,20,82.07,83.66,1
9,18,15,88.90,46.27,1
9,19,18,32.77,89.44,1
9,20,19,86.27,46.87,1
9,21,11,23.32,45.94,0
9,22,53,89.58,37.42,0
9,23,16,8.70,77.59,1
9,24,18,81.32,78.97,1
9,25,16,91.19,61.88,1
9,26,36,68.18,42.24,0
9,27,20,63.91,24.31,1
9,28,7,91.37,13.21,1
9,29,37,14.54,45.97,0
9,30,19,67.39,32.25,1
9,31,24,17.83,55.57,0
9,32,6,92.11,45.15,1
9,33,11,82.71,53.85,1
9,34,28,49.07,35.17,0
9,35,12,69.50,26.36,1
9,36,60,87.58,94.54,0
9,37,16,64.42,58.45,1
9,38,16,24.93,49.82,1
9,39,24,31.70,64.36,0
9,40,9,27.92,31.75,1
9,41,13,71.00,49.58,1
9,42,15,60.02,41.69,1
9,43,14,86.46,24.40,1
9,44,31,90.49,73.47,0
9,45,12,73.50,42.98,1
9,46,11,18.38,30.55,1
9,47,17,5.49,94.98,0
9,48,15,16.92,19.91,1
9,49,17,41.55,51.61,0
9,50,13,12.15,79.53,1
9,51,13,15.00,50.53,1
9,52,19,73.42,10.55,1
9,53,11,76.99,97.01,1
9,54,15,34.41,87.50,1
9,55,21,26.99,61.00,1
9,56,56,45.93,79.38,0
9,57,15,59.42,84.87,0
9,58,23,31.36,1.79,0
9,59,18,53.11,43.34,1
9,60,26,39.23,55.49,1
9,61,9,57.10,70.49,0
9,62,49,24.55,43.91,0
9,63,13,33.70,20.90,0
9,64,29,67.25,55.31,0
9,65,8,74.27,82.30,1
9,66,18,24.27,28.24,1
9,67,16,4.82,87.66,0
9,68,14,80.35,19.01,0
9,69,16,75.79,72.13,1
9,70,14,22.85,11.36,0
9,71,15,49.42,68.46,1
9,72,15,26.53,93.01,1
9,73,10,14.19,26.72,1
9,74,12,98.85,93.97,0
9,75,46,71.02,68.24,0
9,76,9,4.19,92.51,0
9,77,35,16.74,97.33,0
9,78,12,14.16,77.69,1
9,79,11,13.38,53.48,0
9,80,7,55.93,76.33,0
9,81,20,53.96,25.75,1
9,82,14,22.48,52.28,1
9,83,30,34.92,66.47,0
9,84,43,68.25,65.32,0
9,85,21,56.90,36.35,1
9,86,21,27.84,40.54,1
9,87,13,27.03,57.28,1
9,88,14,13.88,71.45,1
9,89,15,19.73,84.82,1
9,90,11,97.72,40.75,1
9,91,18,87.06,94.71,1
9,92,15,44.86,17.19,1
9,93,36,95.68,52.11,0
9,94,14,73.21,20.36,1
9,95,25,44.71,77.25,0
9,96,14,84.45,5.10,1
9,97,11,16.70,32.13,0
9,98,11,46.29,46.01,1
9,99,18,53.56,65.74,1
10,0,8,67.90,83.54,1
10,1,28,26.24,29.21,0
10,2,11,92.49,52.86,1
10,3,15,59.45,53.50,1
10,4,59,78.29,37.25,0
10,5,15,43.59,67.12,0
10,6,14,61.11,18.73,1
10,7,11,24.90,31.74,1
10,8,12,62.61,95.70,1
10,9,13,43.17,29.69,1
10,10,12,57.43,97.59,1
10,11,24,99.07,23.83,1
10,12,12,91.48,16.32,1
10,13,18,40.17,75.77,0
10,14,13,1.39,54.06,1
10,15,39,82.90,97.65,0
10,16,33,80.36,58.77,0
10,17,20,82.07,83.66,1
10,18,15,88.90,46.27,1
10,19,18,32.77,89.44,1
10,20,19,86.27,46.87,1
10,21,11,23.32,45.94,0
10,22,53,89.58,37.42,0
10,23,16,8.70,77.59,1
10,24,18,81.32,78.97,1
10,25,16,91.19,61.88,1
10,26,36,68.18,42.24,0
10,27,20,63.91,24.31,1
10,28,7,91.37,13.21,1
10,29,37,14.54,45.97,0
10,30,19,67.39,32.25,1
10,31,24,17.83,55.57,0
10,32,6,92.11,45.15,1
10,33,11,82.71,53.85,1
10,34,37,49.07,35.17,0
10,35,12,69.50,26.36,1
10,36,60,87.58,94.54,0
10,37,16,64.42,58.45,1
10,38,16,24.93,49.82,1
10,39,24,31.70,64.36,0
10,40,9,27.92,31.75,1
10,41,13,71.00,49.58,1
10,42,15,60.02,41.69,1
10,43,14,86.46,24.40,1
10,44,31,90.49,73.47,0
10,45,12,73.50,42.98,1
10,46,11,18.38,30.55,1
10,47,17,5.49,94.98,0
10,48,15,16.92,19.91,1
10,49,17,41.55,51.61,0
10,50,13,12.15,79.53,1
10,51,13,15.00,50.53,1
10,52,19,73.42,10.55,1
10,53,11,76.99,97.01,1
10,54,15,34.41,87.50,1
10,55,21,26.99,61.00,1
10,56,56,45.93,79.38,0
10,57,15,59.42,84.87,0
10,58,23,31.36,1.79,0
10,59,18,53.11,43.34,1
10,60,26,39.23,55.49,1
10,61,9,57.10,70.49,0
10,62,49,24.55,43.91,0
10,63,13,33.70,20.90,0
10,64,29,67.25,55.31,0
10,65,8,74.27,82.30,1
10,66,18,24.27,28.24,1
10,67,16,4.82,87.66,0
10,68,14,80.35,19.01,0
10,69,16,75.79,72.13,1
10,70,14,22.85,11.36,0
10,71,15,49.42,68.46,1
10,72,15,26.53,93.01,1
10,73,10,14.19,26.72,1
10,74,12,98.85,93.97,0
10,75,46,71.02,68.24,0
10,76,9,4.19,92.51,0
10,77,35,16.74,97.33,0
10,78,12,14.16,77.69,1
10,79,11,13.38,53.48,0
10,80,7,55.93,76.33,0
10,81,20,53.96,25.75,1
10,82,14,22.48,52.28,1
10,83,30,34.92,66.47,0
10,84,43,68.25,65.32,0
10,85,21,56.90,36.35,1
10,86,21,27.84,40.54,1
10,87,13,27.03,57.28,1
10,88,14,13.88,71.45,1
10,89,15,19.73,84.82,1
10,90,11,97.72,40.75,1
10,91,18,87.06,94.71,1
10,92,15,44.86,17.19,1
10,93,36,95.68,52.11,0
10,94,14,73.21,20.36,1
10,95,25,44.71,77.25,0
10,96,14,84.45,5.10,1
10,97,11,16.70,32.13,0
10,98,11,46.29,46.01,1
10,99,18,53.56,65.74,1
11,0,8,67.90,83.54,1
11,1,29,26.24,29.21,0
11,2,11,92.49,52.86,1
11,3,15,59.45,53.50,1
11,4,59,78.29,37.25,0
11,5,15,43.59,67.12,0
11,6,14,61.11,18.73,1
11,7,12,24.90,31.74,1
11,8,12,62.61,95.70,1
11,9,13,43.17,29.69,1
11,10,12,57.43,97.59,1
11,11,26,99.07,23.83,1
11,12,13,91.48,16.32,1
11,13,19,40.17,75.77,0
11,14,13,1.39,54.06,1
11,15,52,82.90,97.65,0
11,16,33,80.36,58.77,0
11,17,20,82.07,83.66,1
11,18,18,88.90,46.27,1
11,19,18,32.77,89.44,1
11,20,20,86.27,46.87,1
11,21,12,23.32,45.94,0
11,22,53,89.58,37.42,0
11,23,16,8.70,77.59,1
11,24,18,81.32,78.97,1
11,25,17,91.19,61.88,1
11,26,45,68.18,42.24,0
11,27,20,63.91,24.31,1
11,28,7,91.37,13.21,1
11,29,39,14.54,45.97,0
11,30,19,67.39,32.25,1
11,31,25,17.83,55.57,0
11,32,6,92.11,45.15,1
11,33,13,82.71,53.85,1
11,34,38,49.07,35.17,0
11,35,12,69.50,26.36,1
11,36,61,87.58,94.54,0
11,37,16,64.42,58.45,1
11,38,16,24.93,49.82,1
11,39,24,31.70,64.36,0
11,40,9,27.92,31.75,1
11,41,13,71.00,49.58,1
11,42,15,60.02,41.69,1
11,43,14,86.46,24.40,1
11,44,45,90.49,73.47,0
11,45,12,73.50,42.98,1
11,46,11,18.38,30.55,1
11,47,17,5.49,94.98,0
11,48,15,16.92,19.91,1
11,49,17,41.55,51.61,0
11,50,13,12.15,79.53,1
11,51,14,15.00,50.53,1
11,52,21,73.42,10.55,1
11,53,11,76.99,97.01,1
11,54,16,34.41,87.50,1
11,55,22,26.99,61.00,1
11,56,56,45.93,79.38,0
11,57,17,59.42,84.87,0
11,58,24,31.36,1.79,0
11,59,18,53.11,43.34,1
11,60,26,39.23,55.49,1
11,61,10,57.10,70.49,0
11,62,49,24.55,43.91,0
11,63,14,33.70,20.90,0
11,64,30,67.25,55.31,0
11,65,9,74.27,82.30,1
11,66,18,24.27,28.24,1
11,67,16,4.82,87.66,0
11,68,14,80.35,19.01,0
11,69,17,75.79,72.13,1
11,70,15,22.85,11.36,0
11,71,17,49.42,68.46,1
11,72,17,26.53,93.01,1
11,73,12,14.19,26.72,1
11,74,12,98.85,93.97,0
11,75,46,71.02,68.24,0
11,76,10,4.19,92.51,0
11,77,35,16.74,97.33,0
11,78,15,14.16,77.69,1
11,79,12,13.38,53.48,0
11,80,7,55.93,76.33,0
11,81,21,53.96,25.75,1
11,82,15,22.48,52.28,1
11,83,30,34.92,66.47,0
11,84,43,68.25,65.32,0
11,85,21,56.90,36.35,1
11,86,21,27.84,40.54,1
11,87,14,27.03,57.28,1
11,88,14,13.88,71.45,1
11,89,15,19.73,84.82,1
11,90,11,97.72,40.75,1
11,91,18,87.06,94.71,1
11,92,15,44.86,17.19,1
11,93,36,95.68,52.11,0
11,94,16,73.21,20.36,1
11,95,25,44.71,77.25,0
11,96,15,84.45,5.10,1
11,97,11,16.70,32.13,0
11,98,12,46.29,46.01,1
11,99,18,53.56,65.74,1
12,0,9,67.90,83.54,1
12,1,29,26.24,29.21,0
12,2,12,92.49,52.86,1
12,3,15,59.45,53.50,1
12,4,60,78.29,37.25,0
12,5,16,43.59,67.12,0
12,6,14,61.11,18.73,1
12,7,12,24.90,31.74,1
12,8,14,62.61,95.70,1
12,9,14,43.17,29.69,1
12,10,12,57.43,97.59,1
12,11,26,99.07,23.83,1
12,12,13,91.48,16.32,1
12,13,19,40.17,75.77,0
12,14,13,1.39,54.06,1
12,15,54,82.90,97.65,0
12,16,34,80.36,58.77,0
12,17,20,82.07,83.66,1
12,18,19,88.90,46.27,1
12,19,18,32.77,89.44,1
12,20,20,86.27,46.87,1
12,21,12,23.32,45.94,0
12,22,54,89.58,37.42,0
12,23,16,8.70,77.59,1
12,24,18,81.32,78.97,1
12,25,18,91.19,61.88,1
12,26,45,68.18,42.24,0
12,27,20,63.91,24.31,1
12,28,7,91.37,13.21,1
12,29,39,14.54,45.97,0
12,30,19,67.39,32.25,1
12,31,25,17.83,55.57,0
12,32,6,92.11,45.15,1
12,33,14,82.71,53.85,1
12,34,37,49.07,35.17,0
12,35,12,69.50,26.36,1
12,36,62,87.58,94.54,0
12,37,16,64.42,58.45,1
12,38,17,24.93,49.82,1
12,39,24,31.70,64.36,0
12,40,11,27.92,31.75,1
12,41,15,71.00,49.58,1
12,42,15,60.02,41.69,1
12,43,15,86.46,24.40,1
12,44,46,90.49,73.47,0
12,45,12,73.50,42.98,1
12,46,11,18.38,30.55,1
12,47,17,5.49,94.98,0
12,48,15,16.92,19.91,1
12,49,18,41.55,51.61,0
12,50,13,12.15,79.53,1
12,51,15,15.00,50.53,1
12,52,21,73.42,10.55,1
12,53,11,76.99,97.01,1
12,54,17,34.41,87.50,1
12,55,22,26.99,61.00,1
12,56,57,45.93,79.38,0
12,57,18,59.42,84.87,0
12,58,29,31.36,1.79,0
12,59,20,53.11,43.34,1
12,60,29,39.23,55.49,1
12,61,10,57.10,70.49,0
12,62,49,24.55,43.91,0
12,63,14,33.70,20.90,0
12,64,30,67.25,55.31,0
12,65,9,74.27,82.30,1
12,66,19,24.27,28.24,1
12,67,17,4.82,87.66,0
12,68,14,80.35,19.01,0
12,69,18,75.79,72.13,1
12,70,16,22.85,11.36,0
12,71,19,49.42,68.46,1
12,72,18,26.53,93.01,1
12,73,12,14.19,26.72,1
12,74,12,98.85,93.97,0
12,75,46,71.02,68.24,0
12,76,10,4.19,92.51,0
12,77,36,16.74,97.33,0
12,78,16,14.16,77.69,1
12,79,14,13.38,53.48,0
12,80,7,55.93,76.33,0
12,81,21,53.96,25.75,1
12,82,16,22.48,52.28,1
12,83,32,34.92,66.47,0
12,84,44,68.25,65.32,0
12,85,21,56.90,36.35,1
12,86,22,27.84,40.54,1
12,87,14,27.03,57.28,1
12,88,14,13.88,71.45,1
12,89,16,19.73,84.82,1
12,90,11,97.72,40.75,1
12,91,18,87.06,94.71,1
12,92,16,44.86,17.19,1
12,93,37,95.68,52.11,0
12,94,17,73.21,20.36,1
12,95,26,44.71,77.25,0
12,96,16,84.45,5.10,1
12,97,13,16.70,32.13,0
12,98,12,46.29,46.01,1
12,99,19,53.56,65.74,1
13,0,11,67.90,83.54,1
13,1,30,26.24,29.21,0
13,2,14,92.49,52.86,1
13,3,17,59.45,53.50,1
13,4,60,78.29,37.25,0
13,5,16,43.59,67.12,0
13,6,14,61.11,18.73,1
13,7,13,24.90,31.74,1
13,8,14,62.61,95.70,1
13,9,14,43.17,29.69,1
13,10,12,57.43,97.59,1
13,11,26,99.07,23.83,1
13,12,14,91.48,16.32,1
13,13,19,40.17,75.77,0
13,14,13,1.39,54.06,1
13,15,56,82.90,97.65,0
13,16,35,80.36,58.77,0
13,17,22,82.07,83.66,1
13,18,19,88.90,46.27,1
13,19,18,32.77,89.44,1
13,20,20,86.27,46.87,1
13,21,15,23.32,45.94,0
13,22,55,89.58,37.42,0
13,23,16,8.70,77.59,1
13,24,18,81.32,78.97,1
13,25,18,91.19,61.88,1
13,26,45,68.18,42.24,0
13,27,22,63.91,24.31,1
13,28,9,91.37,13.21,1
13,29,39,14.54,45.97,0
13,30,20,67.39,32.25,1
13,31,25,17.83,55.57,0
13,32,8,92.11,45.15,1
13,33,14,82.71,53.85,1
13,34,38,49.07,35.17,0
13,35,13,69.50,26.36,1
13,36,62,87.58,94.54,0
13,37,16,64.42,58.45,1
13,38,17,24.93,49.82,1
13,39,25,31.70,64.36,0
13,40,14,27.92,31.75,1
13,41,16,71.00,49.58,1
13,42,16,60.02,41.69,1
13,43,15,86.46,24.40,1
13,44,47,90.49,73.47,0
13,45,13,73.50,42.98,1
13,46,11,18.38,30.55,1
13,47,18,5.49,94.98,0
13,48,16,16.92,19.91,1
13,49,18,41.55,51.61,0
13,50,15,12.15,79.53,1
13,51,15,15.00,50.53,1
13,52,22,73.42,10.55,1
13,53,12,76.99,97.01,1
13,54,17,34.41,87.50,1
13,55,23,26.99,61.00,1
13,56,57,45.93,79.38,0
13,57,20,59.42,84.87,0
13,58,29,31.36,1.79,0
13,59,20,53.11,43.34,1
13,60,29,39.23,55.49,1
13,61,11,57.10,70.49,0
13,62,50,24.55,43.91,0
13,63,14,33.70,20.90,0
13,64,30,67.25,55.31,0
13,65,9,74.27,82.30,1
13,66,20,24.27,28.24,1
13,67,17,4.82,87.66,0
13,68,15,80.35,19.01,0
13,69,19,75.79,72.13,1
13,70,18,22.85,11.36,0
13,71,19,49.42,68.46,1
13,72,18,26.53,93.01,1
13,73,13,14.19,26.72,1
13,74,12,98.85,93.97,0
13,75,47,71.02,68.24,0
13,76,11,4.19,92.51,0
13,77,36,16.74,97.33,0
13,78,16,14.16,77.69,1
13,79,16,13.38,53.48,0
13,80,8,55.93,76.33,0
13,81,23,53.96,25.75,1
13,82,16,22.48,52.28,1
13,83,33,34.92,66.47,0
13,84,44,68.25,65.32,0
13,85,23,56.90,36.35,1
13,86,23,27.84,40.54,1
13,87,14,27.03,57.28,1
13,88,14,13.88,71.45,1
13,89,17,19.73,84.82,1
13,90,11,97.72,40.75,1
13,91,19,87.06,94.71,1
13,92,18,44.86,17.19,1
13,93,37,95.68,52.11,0
13,94,17,73.21,20.36,1
13,95,27,44.71,77.25,0
13,96,16,84.45,5.10,1
13,97,13,16.70,32.13,0
13,98,12,46.29,46.01,1
13,99,20,53.56,65.74,1
14,0,14,67.90,83.54,1
14,1,32,26.24,29.21,0
14,2,16,92.49,52.86,1
14,3,22,59.45,53.50,1
14,4,62,78.29,37.25,0
14,5,22,43.59,67.12,0
14,6,14,61.11,18.73,1
14,7,15,24.90,31.74,1
14,8,18,62.61,95.70,1
14,9,17,43.17,29.69,1
14,10,14,57.43,97.59,1
14,11,29,99.07,23.83,1
14,12,17,91.48,16.32,1
14,13,23,40.17,75.77,0
14,14,13,1.39,54.06,1
14,15,61,82.90,97.65,0
14,16,36,80.36,58.77,0
14,17,23,82.07,83.66,1
14,18,19,88.90,46.27,1
14,19,18,32.77,89.44,1
14,20,21,86.27,46.87,1
14,21,17,23.32,45.94,0
14,22,56,89.58,37.42,0
14,23,17,8.70,77.59,1
14,24,23,81.32,78.97,1
14,25,18,91.19,61.88,1
14,26,49,68.18,42.24,0
14,27,22,63.91,24.31,1
14,28,16,91.37,13.21,1
14,29,43,14.54,45.97,0
14,30,22,67.39,32.25,1
14,31,29,17.83,55.57,0
14,32,10,92.11,45.15,1
14,33,16,82.71,53.85,1
14,34,41,49.07,35.17,0
14,35,15,69.50,26.36,1
14,36,62,87.58,94.54,0
14,37,19,64.42,58.45,1
14,38,19,24.93,49.82,1
14,39,29,31.70,64.36,0
14,40,15,27.92,31.75,1
14,41,19,71.00,49.58,1
14,42,17,60.02,41.69,1
14,43,16,86.46,24.40,1
14,44,46,90.49,73.47,0
14,45,15,73.50,42.98,1
14,46,13,18.38,30.55,1
14,47,19,5.49,94.98,0
14,48,19,16.92,19.91,1
14,49,20,41.55,51.61,0
14,50,19,12.15,79.53,1
14,51,15,15.00,50.53,1
14,52,26,73.42,10.55,1
14,53,16,76.99,97.01,1
14,54,17,34.41,87.50,1
14,55,25,26.99,61.00,1
14,56,59,45.93,79.38,0
14,57,22,59.42,84.87,0
14,58,28,31.36,1.79,0
14,59,24,53.11,43.34,1
14,60,36,39.23,55.49,1
14,61,10,57.10,70.49,0
14,62,51,24.55,43.91,0
14,63,16,33.70,20.90,0
14,64,32,67.25,55.31,0
14,65,12,74.27,82.30,1
14,66,20,24.27,28.24,1
14,67,20,4.82,87.66,0
14,68,17,80.35,19.01,0
14,69,22,75.79,72.13,1
14,70,21,22.85,11.36,0
14,71,24,49.42,68.46,1
14,72,22,26.53,93.01,1
14,73,17,14.19,26.72,1
14,74,15,98.85,93.97,0
14,75,50,71.02,68.24,0
14,76,12,4.19,92.51,0
14,77,37,16.74,97.33,0
14,78,22,14.16,77.69,1
14,79,17,13.38,53.48,0
14,80,14,55.93,76.33,0
14,81,28,53.96,25.75,1
14,82,20,22.48,52.28,1
14,83,35,34.92,66.47,0
14,84,44,68.25,65.32,0
14,85,26,56.90,36.35,1
14,86,28,27.84,40.54,1
14,87,16,27.03,57.28,1
14,88,17,13.88,71.45,1
14,89,20,19.73,84.82,1
14,90,14,97.72,40.75,1
14,91,23,87.06,94.71,1
14,92,19,44.86,17.19,1
14,93,40,95.68,52.11,0
14,94,18,73.21,20.36,1
14,95,30,44.71,77.25,0
14,96,16,84.45,5.10,1
14,97,15,16.70,32.13,0
14,98,16,46.29,46.01,1
14,99,23,53.56,65.74,1
15,0,14,67.90,83.54,1
15,1,31,26.24,29.21,0
15,2,16,92.49,52.86,1
15,3,24,59.45,53.50,1
15,4,62,78.29,37.25,0
15,5,22,43.59,67.12,0
15,6,15,61.11,18.73,1
15,7,17,24.90,31.74,1
15,8,17,62.61,95.70,1
15,9,17,43.17,29.69,1
15,10,15,57.43,97.59,1
15,11,29,99.07,23.83,1
15,12,17,91.48,16.32,1
15,13,36,40.17,75.77,0
15,14,13,1.39,54.06,1
15,15,72,82.90,97.65,0
15,16,36,80.36,58.77,0
15,17,27,82.07,83.66,1
15,18,18,88.90,46.27,1
15,19,20,32.77,89.44,1
15,20,22,86.27,46.87,1
15,21,15,23.32,45.94,0
15,22,66,89.58,37.42,0
15,23,17,8.70,77.59,1
15,24,22,81.32,78.97,1
15,25,19,91.19,61.88,1
15,26,49,68.18,42.24,0
15,27,26,63.91,24.31,1
15,28,16,91.37,13.21,1
15,29,42,14.54,45.97,0
15,30,21,67.39,32.25,1
15,31,29,17.83,55.57,0
15,32,10,92.11,45.15,1
15,33,16,82.71,53.85,1
15,34,42,49.07,35.17,0
15,35,15,69.50,26.36,1
15,36,61,87.58,94.54,0
15,37,21,64.42,58.45,1
15,38,19,24.93,49.82,1
15,39,31,31.70,64.36,0
15,40,15,27.92,31.75,1
15,41,18,71.00,49.58,1
15,42,20,60.02,41.69,1
15,43,18,86.46,24.40,1
15,44,53,90.49,73.47,0
15,45,17,73.50,42.98,1
15,46,14,18.38,30.55,1
15,47,18,5.49,94.98,0
15,48,19,16.92,19.91,1
15,49,20,41.55,51.61,0
15,50,19,12.15,79.53,1
15,51,15,15.00,50.53,1
15,52,27,73.42,10.55,1
15,53,16,76.99,97.01,1
15,54,18,34.41,87.50,1
15,55,26,26.99,61.00,1
15,56,60,45.93,79.38,0
15,57,22,59.42,84.87,0
15,58,27,31.36,1.79,0
15,59,25,53.11,43.34,1
15,60,35,39.23,55.49,1
15,61,10,57.10,70.49,0
15,62,51,24.55,43.91,0
15,63,16,33.70,20.90,0
15,64,32,67.25,55.31,0
15,65,12,74.27,82.30,1
15,66,19,24.27,28.24,1
15,67,23,4.82,87.66,0
15,68,17,80.35,19.01,0
15,69,24,75.79,72.13,1
15,70,24,22.85,11.36,0
15,71,24,49.42,68.46,1
15,72,23,26.53,93.01,1
15,73,16,14.19,26.72,1
15,74,17,98.85,93.97,0
15,75,50,71.02,68.24,0
15,76,10,4.19,92.51,0
15,77,38,16.74,97.33,0
15,78,23,14.16,77.69,1
15,79,17,13.38,53.48,0
15,80,14,55.93,76.33,0
15,81,28,53.96,25.75,1
15,82,23,22.48,52.28,1
15,83,36,34.92,66.47,0
15,84,44,68.25,65.32,0
15,85,26,56.90,36.35,1
15,86,29,27.84,40.54,1
15,87,17,27.03,57.28,1
15,88,17,13.88,71.45,1
15,89,22,19.73,84.82,1
15,90,14,97.72,40.75,1
15,91,23,87.06,94.71,1
15,92,19,44.86,17.19,1
15,93,40,95.68,52.11,0
15,94,20,73.21,20.36,1
15,95,29,44.71,77.25,0
15,96,16,84.45,5.10,1
15,97,15,16.70,32.13,0
15,98,15,46.29,46.01,1
15,99,22,53.56,65.74,1
16,0,15,67.90,83.54,1
16,1,48,26.24,29.21,0
16,2,16,92.49,52.86,1
16,3,24,59.45,53.50,1
16,4,58,78.29,37.25,0
16,5,23,43.59,67.12,0
16,6,16,61.11,18.73,1
16,7,17,24.90,31.74,1
16,8,17,62.61,95.70,1
16,9,18,43.17,29.69,1
16,10,15,57.43,97.59,1
16,11,30,99.07,23.83,1
16,12,19,91.48,16.32,1
16,13,49,40.17,75.77,0
16,14,13,1.39,54.06,1
16,15,72,82.90,97.65,0
16,16,50,80.36,58.77,0
16,17,29,82.07,83.66,1
16,18,18,88.90,46.27,1
16,19,20,32.77,89.44,1
16,20,22,86.27,46.87,1
16,21,15,23.32,45.94,0
16,22,76,89.58,37.42,0
16,23,20,8.70,77.59,1
16,24,22,81.32,78.97,1
16,25,19,91.19,61.88,1
16,26,51,68.18,42.24,0
16,27,26,63.91,24.31,1
16,28,18,91.37,13.21,1
16,29,45,14.54,45.97,0
16,30,24,67.39,32.25,1
16,31,30,17.83,55.57,0
16,32,10,92.11,45.15,1
16,33,16,82.71,53.85,1
16,34,42,49.07,35.17,0
16,35,15,69.50,26.36,1
16,36,62,87.58,94.54,0
16,37,21,64.42,58.45,1
16,38,20,24.93,49.82,1
16,39,31,31.70,64.36,0
16,40,17,27.92,31.75,1
16,41,19,71.00,49.58,1
16,42,24,60.02,41.69,1
16,43,19,86.46,24.40,1
16,44,53,90.49,73.47,0
16,45,17,73.50,42.98,1
16,46,15,18.38,30.55,1
16,47,20,5.49,94.98,0
16,48,19,16.92,19.91,1
16,49,20,41.55,51.61,0
16,50,18,12.15,79.53,1
16,51,16,15.00,50.53,1
16,52,29,73.42,10.55,1
16,53,15,76.99,97.01,1
16,54,18,34.41,87.50,1
16,55,25,26.99,61.00,1
16,56,60,45.93,79.38,0
16,57,23,59.42,84.87,0
16,58,27,31.36,1.79,0
16,59,25,53.11,43.34,1
16,60,36,39.23,55.49,1
16,61,11,57.10,70.49,0
16,62,52,24.55,43.91,0
16,63,16,33.70,20.90,0
16,64,45,67.25,55.31,0
16,65,12,74.27,82.30,1
16,66,19,24.27,28.24,1
16,67,24,4.82,87.66,0
16,68,17,80.35,19.01,0
16,69,25,75.79,72.13,1
16,70,25,22.85,11.36,0
16,71,24,49.42,68.46,1
16,72,25,26.53,93.01,1
16,73,19,14.19,26.72,1
16,74,17,98.85,93.97,0
16,75,47,71.02,68.24,0
16,76,11,4.19,92.51,0
16,77,37,16.74,97.33,0
16,78,24,14.16,77.69,1
16,79,17,13.38,53.48,0
16,80,15,55.93,76.33,0
16,81,29,53.96,25.75,1
16,82,23,22.48,52.28,1
16,83,34,34.92,66.47,0
16,84,44,68.25,65.32,0
16,85,27,56.90,36.35,1
16,86,30,27.84,40.54,1
16,87,19,27.03,57.28,1
16,88,18,13.88,71.45,1
16,89,22,19.73,84.82,1
16,90,14,97.72,40.75,1
16,91,23,87.06,94.71,1
16,92,20,44.86,17.19,1
16,93,40,95.68,52.11,0
16,94,22,73.21,20.36,1
16,95,44,44.71,77.25,0
16,96,16,84.45,5.10,1
16,97,16,16.70,32.13,0
16,98,16,46.29,46.01,1
16,99,22,53.56,65.74,1
17,0,17,67.90,83.54,1
17,1,52,26.24,29.21,0
17,2,18,92.49,52.86,1
17,3,26,59.45,53.50,1
17,4,66,78.29,37.25,0
17,5,22,43.59,67.12,0
17,6,15,61.11,18.73,1
17,7,19,24.90,31.74,1
17,8,17,62.61,95.70,1
17,9,19,43.17,29.69,1
17,10,17,57.43,97.59,1
17,11,33,99.07,23.83,1
17,12,22,91.48,16.32,1
17,13,61,40.17,75.77,0
17,14,14,1.39,54.06,1
17,15,71,82.90,97.65,0
17,16,51,80.36,58.77,0
17,17,29,82.07,83.66,1
17,18,20,88.90,46.27,1
17,19,20,32.77,89.44,1
17,20,20,86.27,46.87,1
17,21,17,23.32,45.94,0
17,22,82,89.58,37.42,0
17,23,20,8.70,77.59,1
17,24,22,81.32,78.97,1
17,25,19,91.19,61.88,1
17,26,52,68.18,42.24,0
17,27,28,63.91,24.31,1
17,28,16,91.37,13.21,1
17,29,55,14.54,45.97,0
17,30,25,67.39,32.25,1
17,31,29,17.83,55.57,0
17,32,10,92.11,45.15,1
17,33,18,82.71,53.85,1
17,34,43,49.07,35.17,0
17,35,15,69.50,26.36,1
17,36,58,87.58,94.54,0
17,37,23,64.42,58.45,1
17,38,20,24.93,49.82,1
17,39,29,31.70,64.36,0
17,40,15,27.92,31.75,1
17,41,18,71.00,49.58,1
17,42,26,60.02,41.69,1
17,43,20,86.46,24.40,1
17,44,54,90.49,73.47,0
17,45,21,73.50,42.98,1
